product_id,category,sub_category,product_name,product_keyword,cat_key,subcat_key,bag,bow
FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,"['global', 'commerce', 'series', 'low', 'back', 'swivel', 'tilt', 'chairs']",['furniture'],['chairs'],"['furniture', 'chairs', 'global', 'commerce', 'series', 'low', 'back', 'swivel', 'tilt', 'chairs']",furniture chairs global commerce series low back swivel tilt chairs
OFF-AR-10001446,Office Supplies,Art,Newell 309,"['newell', '309']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '309']",officesupplies art newell 309
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,"['xerox', '1936']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1936']",officesupplies paper xerox 1936
OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,"['xerox', '1937']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1937']",officesupplies paper xerox 1937
OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,"['xerox', '1884']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1884']",officesupplies paper xerox 1884
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","['avery', 'triangle', 'shaped', 'sheet', 'lifters', 'black', '2', 'pack']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'avery', 'triangle', 'shaped', 'sheet', 'lifters', 'black', '2', 'pack']",officesupplies binders avery triangle shaped sheet lifters black 2 pack
FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack","['ge', 'general', 'use', 'halogen', 'bulbs', '100', 'watts', '1', 'bulb', 'per', 'pack']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'ge', 'general', 'use', 'halogen', 'bulbs', '100', 'watts', '1', 'bulb', 'per', 'pack']",furniture furnishings ge general use halogen bulbs 100 watts 1 bulb per pack
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,"['griffin', 'gc17055', 'auxiliary', 'audio', 'cable']",['technology'],['phones'],"['technology', 'phones', 'griffin', 'gc17055', 'auxiliary', 'audio', 'cable']",technology phones griffin gc17055 auxiliary audio cable
OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,"['hoover', 'commercial', 'lightweight', 'upright', 'vacuum']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'hoover', 'commercial', 'lightweight', 'upright', 'vacuum']",officesupplies appliances hoover commercial lightweight upright vacuum
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,"['kingston', 'digital', 'datatraveler', '16gb', 'usb', '2', '0']",['technology'],['accessories'],"['technology', 'accessories', 'kingston', 'digital', 'datatraveler', '16gb', 'usb', '2', '0']",technology accessories kingston digital datatraveler 16gb usb 2 0
OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,"['gbc', 'imprintable', 'covers']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'gbc', 'imprintable', 'covers']",officesupplies binders gbc imprintable covers
OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","['wirebound', 'message', 'books', 'four', '2', '3', '4', 'x', '5', 'forms', 'per', 'page', '200', 'sets', 'book']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'wirebound', 'message', 'books', 'four', '2', '3', '4', 'x', '5', 'forms', 'per', 'page', '200', 'sets', 'book']",officesupplies paper wirebound message books four 2 3 4 x 5 forms per page 200 sets book
OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head","['advantus', 'push', 'pins', 'aluminum', 'head']",['officesupplies'],['fasteners'],"['officesupplies', 'fasteners', 'advantus', 'push', 'pins', 'aluminum', 'head']",officesupplies fasteners advantus push pins aluminum head
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,"['plantronics', 'encore', 'h101', 'dual', 'earpieces', 'headset']",['technology'],['phones'],"['technology', 'phones', 'plantronics', 'encore', 'h101', 'dual', 'earpieces', 'headset']",technology phones plantronics encore h101 dual earpieces headset
OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,"['lumber', 'crayons']",['officesupplies'],['art'],"['officesupplies', 'art', 'lumber', 'crayons']",officesupplies art lumber crayons
FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,"['9', '3', '4', 'diameter', 'round', 'wall', 'clock']",['furniture'],['furnishings'],"['furniture', 'furnishings', '9', '3', '4', 'diameter', 'round', 'wall', 'clock']",furniture furnishings 9 3 4 diameter round wall clock
OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,"['avery', 'reinforcements', 'hole', 'punch', 'pages']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'avery', 'reinforcements', 'hole', 'punch', 'pages']",officesupplies binders avery reinforcements hole punch pages
TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,"['okidata', 'b401', 'printer']",['technology'],['machines'],"['technology', 'machines', 'okidata', 'b401', 'printer']",technology machines okidata b401 printer
TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,"['wilson', 'electronics', 'db', 'pro', 'signal', 'booster']",['technology'],['phones'],"['technology', 'phones', 'wilson', 'electronics', 'db', 'pro', 'signal', 'booster']",technology phones wilson electronics db pro signal booster
FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke","['stacking', 'tray', 'side', 'loading', 'legal', 'smoke']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'stacking', 'tray', 'side', 'loading', 'legal', 'smoke']",furniture furnishings stacking tray side loading legal smoke
OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2","['redi', 'strip', '10', 'envelopes', '4', '1', '8', 'x', '9', '2']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', 'redi', 'strip', '10', 'envelopes', '4', '1', '8', 'x', '9', '2']",officesupplies envelopes redi strip 10 envelopes 4 1 8 x 9 2
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,"['unikeep', 'view', 'case', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'unikeep', 'view', 'case', 'binders']",officesupplies binders unikeep view case binders
OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","['tyvek', 'top', 'opening', 'peel', 'seel', 'envelopes', 'plain', 'white']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', 'tyvek', 'top', 'opening', 'peel', 'seel', 'envelopes', 'plain', 'white']",officesupplies envelopes tyvek top opening peel seel envelopes plain white
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,"['sullivan', '4', 'shelf', 'bookcase', 'odessa', 'pine']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'sullivan', '4', 'shelf', 'bookcase', 'odessa', 'pine']",furniture bookcases sullivan 4 shelf bookcase odessa pine
OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,"['wilson', 'jones', 'dubllock', 'ring', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'wilson', 'jones', 'dubllock', 'ring', 'binders']",officesupplies binders wilson jones dubllock ring binders
OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,"['xerox', '1954']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1954']",officesupplies paper xerox 1954
TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,"['841000', 'phone']",['technology'],['phones'],"['technology', 'phones', '841000', 'phone']",technology phones 841000 phone
FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,"['bush', 'somerset', 'collection', 'bookcase']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'bush', 'somerset', 'collection', 'bookcase']",furniture bookcases bush somerset collection bookcase
OFF-LA-10004409,Office Supplies,Labels,Avery 492,"['avery', '492']",['officesupplies'],['labels'],"['officesupplies', 'labels', 'avery', '492']",officesupplies labels avery 492
TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,"['cisco', 'cp', '7937g', 'unified', 'ip', 'conference', 'station', 'phone']",['technology'],['machines'],"['technology', 'machines', 'cisco', 'cp', '7937g', 'unified', 'ip', 'conference', 'station', 'phone']",technology machines cisco cp 7937g unified ip conference station phone
TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,"['belkin', 'standard', '104', 'key', 'usb', 'keyboard']",['technology'],['accessories'],"['technology', 'accessories', 'belkin', 'standard', '104', 'key', 'usb', 'keyboard']",technology accessories belkin standard 104 key usb keyboard
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,"['gbc', 'twin', 'loop', 'wire', 'binding', 'elements']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'gbc', 'twin', 'loop', 'wire', 'binding', 'elements']",officesupplies binders gbc twin loop wire binding elements
TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack","['verbatim', 'slim', 'cd', 'dvd', 'storage', 'cases', '50', 'pack']",['technology'],['accessories'],"['technology', 'accessories', 'verbatim', 'slim', 'cd', 'dvd', 'storage', 'cases', '50', 'pack']",technology accessories verbatim slim cd dvd storage cases 50 pack
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2","['10', 'white', 'business', 'envelopes', '4', '1', '8', 'x', '9', '2']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', '10', 'white', 'business', 'envelopes', '4', '1', '8', 'x', '9', '2']",officesupplies envelopes 10 white business envelopes 4 1 8 x 9 2
OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,"['xerox', '1974']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1974']",officesupplies paper xerox 1974
OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,"['plastic', 'stacking', 'crates', 'casters']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'plastic', 'stacking', 'crates', 'casters']",officesupplies storage plastic stacking crates casters
FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,"['telescoping', 'adjustable', 'floor', 'lamp']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'telescoping', 'adjustable', 'floor', 'lamp']",furniture furnishings telescoping adjustable floor lamp
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","['howard', 'miller', '11', '1', '2', 'diameter', 'grantwood', 'wall', 'clock']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'howard', 'miller', '11', '1', '2', 'diameter', 'grantwood', 'wall', 'clock']",furniture furnishings howard miller 11 1 2 diameter grantwood wall clock
OFF-LA-10000121,Office Supplies,Labels,Avery 48,"['avery', '48']",['officesupplies'],['labels'],"['officesupplies', 'labels', 'avery', '48']",officesupplies labels avery 48
OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,"['xerox', '1915']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1915']",officesupplies paper xerox 1915
TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,"['texas', 'instruments', 'ti', '34', 'scientific', 'calculator']",['technology'],['machines'],"['technology', 'machines', 'texas', 'instruments', 'ti', '34', 'scientific', 'calculator']",technology machines texas instruments ti 34 scientific calculator
TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,"['lexmark', '20r1285', 'x6650', 'wireless', 'one', 'printer']",['technology'],['machines'],"['technology', 'machines', 'lexmark', '20r1285', 'x6650', 'wireless', 'one', 'printer']",technology machines lexmark 20r1285 x6650 wireless one printer
OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,"['xerox', '1955']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1955']",officesupplies paper xerox 1955
OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,"['tennsco', 'double', 'tier', 'lockers']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'tennsco', 'double', 'tier', 'lockers']",officesupplies storage tennsco double tier lockers
OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels","['avery', 'durable', 'slant', 'ring', 'binders', 'labels']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'avery', 'durable', 'slant', 'ring', 'binders', 'labels']",officesupplies binders avery durable slant ring binders labels
OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,"['avery', 'durable', 'poly', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'avery', 'durable', 'poly', 'binders']",officesupplies binders avery durable poly binders
FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black","['hon', 'metal', 'bookcases', 'black']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'hon', 'metal', 'bookcases', 'black']",furniture bookcases hon metal bookcases black
OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,"['acco', 'translucent', 'poly', 'ring', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'acco', 'translucent', 'poly', 'ring', 'binders']",officesupplies binders acco translucent poly ring binders
TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack","['maxell', '74', 'minute', 'cd', 'r', 'spindle', '50', 'pack']",['technology'],['accessories'],"['technology', 'accessories', 'maxell', '74', 'minute', 'cd', 'r', 'spindle', '50', 'pack']",technology accessories maxell 74 minute cd r spindle 50 pack
FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,"['westinghouse', 'clip', 'gooseneck', 'lamps']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'westinghouse', 'clip', 'gooseneck', 'lamps']",furniture furnishings westinghouse clip gooseneck lamps
OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,"['kensington', '6', 'outlet', 'guardian', 'standard', 'surge', 'protector']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'kensington', '6', 'outlet', 'guardian', 'standard', 'surge', 'protector']",officesupplies appliances kensington 6 outlet guardian standard surge protector
TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,"['plantronics', 's12', 'corded', 'telephone', 'headset', 'system']",['technology'],['accessories'],"['technology', 'accessories', 'plantronics', 's12', 'corded', 'telephone', 'headset', 'system']",technology accessories plantronics s12 corded telephone headset system
OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,"['trimflex', 'flexible', 'post', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'trimflex', 'flexible', 'post', 'binders']",officesupplies binders trimflex flexible post binders
OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,"['avery', 'binder', 'labels']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'avery', 'binder', 'labels']",officesupplies binders avery binder labels
OFF-PA-10001534,Office Supplies,Paper,Xerox 230,"['xerox', '230']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '230']",officesupplies paper xerox 230
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,"['ibico', 'eb', '19', 'dual', 'function', 'manual', 'binding', 'system']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'ibico', 'eb', '19', 'dual', 'function', 'manual', 'binding', 'system']",officesupplies binders ibico eb 19 dual function manual binding system
